"text","text_en","cmp_code","eu_code"
"Implementing the Carbon Border Adjustment Mechanism for high-emission products, protecting UK businesses from unfair competition.",NA,"403",NA
"Reducing emissions from industrial processes by supporting carbon capture and storage and new low-carbon processes for cement and steel production.",NA,"416.2",NA
"Providing more advice to companies on cutting emissions, supporting the development of regional industrial clusters for zero-carbon innovation and increasing the Industrial Energy Transformation Fund.",NA,"416.2",NA
"Health",NA,"H",NA
"Good health gives people the freedom to live their lives as they choose.",NA,"504",NA
"A thriving economy needs a healthy population.",NA,"504",NA
"Universal high-quality healthcare, free at the point of use and accessible wherever and whenever it’s needed, is therefore essential for both individual freedom and national prosperity.",NA,"504",NA
"Our NHS used to be the envy of the world.",NA,"504",NA
"But now, too many people can’t access the care they need.",NA,"504",NA
"The Conservatives have plunged the NHS into crisis – as have the SNP in Scotland and Labour in Wales.",NA,"504",NA
"With more than a hundred thousand staff vacancies in England alone, a crisis in staff retention, long waiting times, missed targets and poor outcomes, patient safety is being pushed into the danger zone.",NA,"504",NA
"Getting an appointment with a GP can take weeks and seeing an NHS dentist is almost impossible.",NA,"504",NA
"People are no longer confident that when they ring 999 an ambulance will turn up in time.",NA,"504",NA
"Millions are waiting for treatment, unable to work.",NA,"504",NA
"The frontline workers who were rightly applauded are now overworked and burnt out.",NA,"504",NA
"Liberal Democrats believe that people should be in control of their own lives and health and that means everyone should get the care they need, when they need it, where they need it.",NA,"504",NA
"Instead of just spending money firefighting crisis after crisis, we will invest now to save taxpayers’ money in the long-run.",NA,"504",NA
"We will strengthen patients’ rights,",NA,"504",NA
"fix crumbling hospitals,",NA,"504",NA
"recruit and retain a workforce for the future,",NA,"504",NA
"invest in technology that improves outcomes and saves money,",NA,"411",NA
"and restore the UK as a world leader in health research.",NA,"601.1",NA
"Our plan will tackle the crisis at both the front door and the back door to the NHS:",NA,"504",NA
"investing in public health and early access to community services, including GPs, pharmacists and dentists, so fewer people need to go to hospital in the first place",NA,"504",NA
"and fixing the crisis in social care to stop so many people being stuck in hospital beds.",NA,"504",NA
"Liberal Democrats understand that we need to fix social care to save our NHS.",NA,"504",NA
"We will: Give everyone the right to see a GP within seven days, or within 24 hours if they urgently need to, with 8,000 more GPs to deliver on it.",NA,"504",NA
"Guarantee access to an NHS dentist for everyone needing urgent and emergency care, ending DIY dentistry and ‘dental deserts’.",NA,"504",NA
"Improve early access to mental health services by establishing mental health hubs for young people in every community",NA,"504",NA
"and introducing regular mental health check-ups at key points in people’s lives when they are most vulnerable to mental ill-health.",NA,"504",NA
"Boost cancer survival rates and introduce a guarantee for 100% of patients to start treatment for cancer within 62 days from urgent referral.",NA,"504",NA
"Help people to spend five more years of their life in good health by investing in public health.",NA,"504",NA
"In addition, we will: Give everyone the right to see a GP or the most appropriate practice staff member within seven days, or within 24 hours if they urgently need to, by:",NA,"504",NA
"Increasing the number of full-time equivalent GPs by 8,000, half by boosting recruitment and half from retaining more experienced GPs.",NA,"504",NA
"Giving everyone 70+ and everyone with long-term health conditions access to a named GP.",NA,"504",NA
"Freeing up GPs’ time by giving more prescribing rights and public health advisory services to qualified pharmacists, nurse practitioners and paramedics.",NA,"504",NA
"Introducing a universal 24/7 GP booking system.",NA,"504",NA
"Removing top-down bureaucracy to let practices hire the staff they need and invest in training.",NA,"504",NA
"Establishing a Strategic Small Surgeries Fund to sustain services in rural and remote areas.",NA,"504",NA
"Guarantee access to an NHS dentist for everyone needing urgent and emergency care by:",NA,"504",NA
"Bringing dentists back to the NHS from the private sector by fixing the broken NHS dental contract and using flexible commissioning to meet patient needs.",NA,"504",NA
"Introducing an emergency scheme to guarantee access to free NHS dental check-ups for those already eligible: children, new mothers, those who are pregnant and those on low incomes.",NA,"504",NA
"Guaranteeing appointments for all those who need a dental check before commencing surgery, chemotherapy or transplant.",NA,"504",NA
"Take action to prevent tooth decay by: Providing supervised toothbrushing training for children in nurseries and schools.",NA,"504",NA
"Scrapping VAT on children’s toothbrushes and toothpaste.",NA,"504",NA
"Work towards a fairer and more sustainable long-term funding model for pharmacies,",NA,"504",NA
"and build on the Pharmacy First approach to give patients more accessible routine services and ease the pressure on GPs.",NA,"504",NA
"Improve early access to mental health services by: Opening walk-in hubs for children and young people in every community.",NA,"504",NA
"Offering regular mental health check-ups at key points in people’s lives when they are most vulnerable to mental ill-health.",NA,"504",NA
"Putting a dedicated, qualified mental health professional in every school, as set out in chapter 8.",NA,"504",NA
"Ending out-of-area mental health placements by increasing capacity and coordination between services, so that no one is treated far from home.",NA,"504",NA
"Extending young people’s mental health services up to the age of 25 to end the drop-off experienced by young people transitioning to adult services.",NA,"504",NA
"Increasing access to clinically effective talking therapies.",NA,"504",NA
"Taking an evidence-led approach to preventing and treating eating disorders, and challenging damaging stigma about weight.",NA,"504",NA
"Making prescriptions for people with chronic mental health conditions free on the NHS, as part of our commitment to review the entire schedule of exemptions for prescription charges.",NA,"504",NA
"Transforming perinatal mental health support for those who are pregnant, new mothers and those who have experienced miscarriage or stillbirth.",NA,"504",NA
"Tackling stigma through continued support for public education including Time to Talk.",NA,"504",NA
"Cutting suicide rates with a focus on community suicide prevention services and improving prevention training for frontline NHS staff.",NA,"504",NA
"Recognising the relationship between mental health and debt, and providing better signposting between talking therapies and debt advice.",NA,"504",NA
"Ending inappropriate and costly inpatient placements for people with learning disabilities and autism.",NA,"504",NA
"Modernising the Mental Health Act to strengthen people’s rights, give them more choice and control over their treatment and prevent inappropriate detentions.",NA,"201.2",NA
"Creating a statutory, independent Mental Health Commissioner to represent patients, their families and carers.",NA,"504",NA
"Widening the current safety investigation into mental health hospitals to look at the whole patient experience, including ward design and treatment options.",NA,"504",NA
"Boost cancer survival rates by: Introducing a guarantee that 100% of patients will be able to start treatment within 62 days from urgent referral.",NA,"504",NA
"Replacing ageing radiotherapy machines and increasing their number, so no one has to travel too far for treatment.",NA,"504",NA
"Recruiting more cancer nurses so that every patient has a dedicated specialist supporting them throughout their treatment.",NA,"504",NA
"Passing a Cancer Survival Research Act requiring the Government to coordinate and ensure funding for research into the cancers with the lowest survival rates.",NA,"504",NA
"Halving the time for new treatments to reach patients by expanding the Medicines and Healthcare products Regulatory Agency’s capacity.",NA,"504",NA
"Launching a new prostate cancer screening programme for those at higher risk.",NA,"504",NA
"Help people spend more years of their life in good health by:",NA,"504",NA
"Increasing the Public Health Grant, with a proportion of the extra funding set aside for those experiencing the worst health inequalities to co-produce plans for their communities.",NA,"504",NA
"Establishing a ‘Health Creation Unit’ in the Cabinet Office to lead work across government to improve the nation’s health and tackle health inequalities.",NA,"504",NA
"Introducing regulations to halt the dangerous use of vapes by children while recognising their role in smoking cessation for adults,",NA,"403",NA
"and banning the sale of single-use vapes.",NA,"403",NA
"Improving access to blood pressure tests in community spaces.",NA,"504",NA
"Expanding social prescribing and investing in community projects that bring people together to combat loneliness.",NA,"504",NA
"Introducing a new kitemark for health apps and digital tools that are clinically proven to help people lead healthier lives.",NA,"403",NA
"Introducing a new levy on tobacco company profits to help fund healthcare and smoking cessation services.",NA,"403",NA
"Protecting children from exposure to junk food by supporting local authorities to restrict outdoor advertising and restricting TV advertising to post-watershed.",NA,"403",NA
"Extending the soft drinks levy to juice-based and milk-based drinks that are high in added sugar.",NA,"403",NA
"Tackling air pollution and poor air quality in public buildings with a Clean Air Act, as set out in chapter 12.",NA,"501",NA
"Train, recruit and retain the doctors, nurses and other NHS staff we need, including by:",NA,"504",NA
"Establishing a properly independent pay review body.",NA,"504",NA
"Retaining more staff across the NHS through a ten-year retention plan.",NA,"504",NA
"Making flexible working a day-one right and expanding access to flexible, affordable childcare, as set out in chapters 4 and 9.",NA,"504",NA
"Fixing the work visa system and exempting NHS and care staff from the Immigration Skills Charge, as set out in chapter 18.",NA,"602.2",NA
"Ending the false economy of spending money on agency workers and encouraging the use of flexible staff banks.",NA,"701",NA
"Fix the life-threatening crisis in our ambulance services by:",NA,"504",NA
"Ending excessive handover delays for ambulances by increasing the number of staffed hospital beds to end degrading corridor care,",NA,"504",NA
"and fixing social care as set out in chapter 7.",NA,"504",NA
"Publishing accessible, localised reports of ambulance response times.",NA,"504",NA
"Creating an emergency fund to reverse closures of community ambulance stations and cancel planned closures where needed.",NA,"504",NA
"Implement a ten-year plan to invest in hospitals and the primary care estate to end the scandal of crumbling roofs, dangerous concrete and life-expired buildings.",NA,"504",NA
"Create a new ‘Patients Charter’ to harness lived experience of patients and embed patient voice, partnership and safety standards across health and care settings, including:",NA,"504",NA
"A new legal right to a second opinion.",NA,"504",NA
"A new legal right to maintain contact in all health and care settings.",NA,"504",NA
"Protecting patient data and patients’ rights to opt out of data sharing.",NA,"201.2",NA
"Implement the recommendations of the Infected Blood Inquiry in full, including delivering full and fair compensation to all victims of the scandal in a timely and transparent manner.",NA,"503",NA
"Introduce truly independent complaints processes and transparent monitoring of reports of sexual misconduct in the NHS.",NA,"303",NA
"End the General Medical Council’s five-year rule which prevents patients raising complaints relating to matters more than five years old.",NA,"201.2",NA
"Enable patients to leave hospital when they no longer need to be there by investing in social care and community care, as set out in chapter 7.",NA,"504",NA
"Develop and implement a post-pandemic strategy for supporting people who are immunocompromised.",NA,"504",NA
"Harness the benefits of new technology and digital tools for patients by:",NA,"411",NA
"Ring-fencing budgets to enable the NHS to adopt innovative digital tools that improve patient care and experience and save staff time and costs.",NA,"504",NA
"Replacing old, slow computers to free up clinicians’ time to care for patients.",NA,"504",NA
"Requiring all IT systems used by the NHS to work with each other.",NA,"504",NA
"Ensuring every care setting has electronic records that can feed into a patient’s health record with the patient’s consent.",NA,"504",NA
"Expanding virtual wards and investing in new technologies that free up staff time and allow people to be treated at or closer to home.",NA,"504",NA
"Review diagnostic provision across the NHS and implement a new ten-year Strategic Diagnostics Plan.",NA,"504",NA
"Improve faster access to new and novel medicines and medical devices by seeking a comprehensive mutual recognition agreement with the European Medicines Agency.",NA,"108",NA
"Combat the harms caused by drugs by:",NA,"504",NA
"Moving the departmental lead on drugs policy from the Home Office to the Department of Health and Social Care.",NA,"504",NA
"Investing in more addiction services and support for drug users, including specialist youth support services.",NA,"504",NA
"Freeing up police time, reducing court backlogs, tackling prison overcrowding and reducing the harms of drug misuse by diverting people arrested for possession of drugs for personal use into treatment where appropriate.",NA,"504",NA
"Protecting young people, tackling the criminal gangs and taking ‘skunk’ off the streets by introducing a legal, regulated market for cannabis.",NA,"605.2",NA
"Sales will be restricted to over-18s only, from licensed retailers with strict limits on potency and THC content.",NA,"403",NA
"Treating Scotland’s drug deaths crisis as a public health emergency,",NA,"504",NA
"and devolving powers for tailored solutions where necessary.",NA,"301",NA
"Provide a fair funding deal for hospices, including children’s hospices, recognising the valuable services they provide and saving money on hospital admissions.",NA,"504",NA
"Care",NA,"H",NA
"Everyone deserves high-quality care when they need it.",NA,"504",NA
"Liberal Democrats want everyone to be able to live independently and with dignity, and receive any care they need in their own home wherever possible.",NA,"503",NA
"Carers – paid and unpaid, young and old – do a remarkable and important job.",NA,"504",NA
"They deserve far more support, but are too often forgotten and ignored.",NA,"504",NA
"But social care services in this country are in crisis.",NA,"504",NA
"Hundreds of thousands of people are waiting for care.",NA,"504",NA
"Many are stranded in hospital beds because the care isn’t in place for them to leave, putting even more strain on the NHS.",NA,"504",NA
"The Conservatives promised to “fix” the crisis in our social care system, that no one would have to sell their house to pay for personal care costs, and that they would not raise taxes to do it.",NA,"504",NA
"They have broken all these promises.",NA,"504",NA
"We will empower care users,",NA,"504",NA
"and support care workers and the millions of unpaid carers looking after loved ones.",NA,"504",NA
"We will forge a new consensus on funding to ensure that no one has to sell their home to pay for their personal care.",NA,"504",NA
"We will invest to save, recognising that providing care reduces demand on more expensive NHS services.",NA,"504",NA
"We will: Introduce free personal care based on the model introduced by the Liberal Democrats in government in Scotland in 2002, so that provision is based on need, not ability to pay.",NA,"504",NA
"Create a social care workforce plan, establish a Royal College of Care Workers to improve recognition and career progression,",NA,"504",NA
"and introduce a higher Carer’s Minimum Wage.",NA,"412",NA
"Establish a cross-party commission to forge a long-term agreement on sustainable funding for social care.",NA,"504",NA
"Give unpaid carers a fair deal so they get the support they so desperately need, including paid carer’s leave and a statutory guarantee of regular respite breaks.",NA,"504",NA
"Develop a digital strategy to enable care users to live tech-enabled lives.",NA,"411",NA
"In addition, we will: Provide truly personalised care that empowers individuals by:",NA,"504",NA
"Trialling personal health and social care budgets so that individuals are in control of what care they receive.",NA,"504",NA
"Rolling out digital platforms for care users to develop networks, relationships and opportunities, connecting with care workers, friends and family, voluntary groups and more.",NA,"504",NA
"Improving communication standards so carers can support care users to co-produce and monitor care plans.",NA,"504",NA
"Developing a digital strategy for tech-enabled lives.",NA,"411",NA
"Establishing an Independent Living Taskforce to help people live independently in their own homes, as set out in chapter 10.",NA,"504",NA
"End the postcode lottery of service provision and provide national, high-quality care for everyone who needs it by:",NA,"504",NA
"Providing predictable, consistent funding for free personal care.",NA,"504",NA
"Increasing transparency and accountability as to how money is spent through local authorities.",NA,"303",NA
"Creating a National Care Agency to set national minimum standards of care.",NA,"504",NA
"Enabling individuals to transfer their care package so they don’t feel stuck in their current locality due to their care needs.",NA,"504",NA
"Give unpaid carers a fair deal by:",NA,"504",NA
"Increasing Carer’s Allowance and expanding eligibility for it, as set out in chapter 10.",NA,"504",NA
"Introducing a statutory guarantee of regular respite breaks for unpaid carers.",NA,"504",NA
"Introducing paid carer’s leave, building on the entitlement to unpaid leave secured by the Liberal Democrats.",NA,"504",NA
"Making caring a protected characteristic under the Equality Act 2010",NA,"503",NA
"and requiring employers to make reasonable adjustments to enable employees with caring responsibilities to provide that care.",NA,"503",NA
"Introducing a Young Carers Pupil Premium as part of an ‘Education Guarantee’ for young carers.",NA,"506",NA
"Make careers in social care more attractive and value experienced staff to improve retention by:",NA,"504",NA
"Creating a new Carer’s Minimum Wage, boosting the minimum wage for care workers by £2 an hour, as a starting point for improved pay across the sector.",NA,"412",NA
"Creating clear career pathways, linked to recommended pay scales, which put an end to the undervaluing of skills in the sector.",NA,"504",NA
"Creating a career ladder to allow flexibility to work across the NHS and social care, allowing staff to gain experience in both.",NA,"504",NA
"Creating a Royal College of Care Workers to represent this skilled workforce.",NA,"504",NA
"Expanding the NHS Digital Staff Passport to include the care sector.",NA,"411",NA
"Recruit more staff to the sector with a social care workforce plan, akin to the NHS England workforce plan, that includes ethical international recruitment.",NA,"504",NA
"Support people to age well by:",NA,"504",NA
"Establishing a Commissioner for Older People and Ageing.",NA,"504",NA
"Rolling out active ageing programmes and trips and falls assessments for everyone over the age of 75 to prevent falls, avoid unnecessary hospital admissions and promote healthy ageing.",NA,"504",NA
"Opening fracture liaison services so that osteoporosis patients can get the treatment they need and prevent long-term issues and costs.",NA,"504",NA
"Support children in kinship care and their family carers by:",NA,"504",NA
"Introducing a statutory definition of kinship care.",NA,"504",NA
"Building on the existing pilot to develop a weekly allowance for all kinship carers.",NA,"504",NA
"Make care experience a protected characteristic under the Equality Act 2010 to strengthen the rights of people who are in or have been in care.",NA,"201.2",NA
"Refresh the national strategy for loneliness collaboratively with service providers and people who have lived experience of loneliness, to be overseen by a dedicated Minister for Tackling Loneliness.",NA,"504",NA
"Education",NA,"H",NA
"Liberal Democrats believe that education is the best investment we can make in our children’s potential and our country’s future.",NA,"506",NA
"The Conservatives have consistently let down children and parents and neglected schools and colleges.",NA,"506",NA
"They have failed to grasp the scale of the damage that the Covid pandemic has done to children’s learning and mental health.",NA,"506",NA
"We will invest in education, starting in the crucial early years and continuing throughout adulthood.",NA,"506",NA
"We want every child to get the support and attention they need at school, so they leave with the skills, confidence and resilience to be happy and successful – whatever they choose to do next.",NA,"506",NA
"We will: Put a dedicated, qualified mental health professional in every primary and secondary school, making sure all children and parents have someone they can turn to for help, funded by increasing the Digital Services Tax on social media firms and other tech giants.",NA,"506",NA
"Increase school and college funding per pupil above the rate of inflation every year,",NA,"506",NA
"and end the scandal of crumbling school and college buildings by investing in new buildings and clearing the backlog of repairs.",NA,"506",NA
"Introduce a ‘Tutoring Guarantee’ for every disadvantaged pupil who needs extra support.",NA,"506",NA
"Invest in high-quality early years education and close the attainment gap by giving disadvantaged children aged three and four an extra five free hours a week and tripling the Early Years Pupil Premium to £1,000 a year.",NA,"506",NA
"Reinstate maintenance grants for disadvantaged students immediately to make sure that living costs are not a barrier to studying at university.",NA,"506",NA
"Create new Lifelong Skills Grants, giving all adults £5,000 to spend on education and training throughout their lives,",NA,"506",NA
"and aim to increase them to £10,000 in the future when the public finances allow.",NA,"506",NA
"In addition, we will: Tackle the crisis in teacher recruitment and retention by: Creating a teacher workforce strategy to ensure that every secondary school child is taught by a specialist teacher in their subject.",NA,"506",NA
"Reforming the School Teachers’ Review Body to make it properly independent of government and able to recommend fair pay rises for teachers,",NA,"506",NA
"and fully funding those rises every year.",NA,"506",NA
"Funding teacher training properly so that all trainee posts in school are paid.",NA,"506",NA
"Introducing a clear and properly funded programme of high-quality professional development for all teachers, including training on effective parental engagement.",NA,"506",NA
"Urgently establish a standing commission to build a long-term consensus across parties and teachers to broaden the curriculum and make qualifications at 16 and 18 fit for the 21st century.",NA,"506",NA
"This will draw on best practice such as the International Baccalaureate and ensure children learn core skills such as critical thinking, verbal reasoning and creativity.",NA,"506",NA
"Improve the quality of vocational education, including skills for entrepreneurship and self-employment.",NA,"506",NA
"Strengthen careers advice and links with employers in schools and colleges.",NA,"506",NA
"Include arts subjects in the English Baccalaureate and give power to Ofsted to monitor the curriculum so that schools continue to provide a rich curriculum including subjects like art, music or drama.",NA,"506",NA
"Expand provision of extracurricular activities, such as sport, music, drama, debating and coding,",NA,"506",NA
"starting with a new free entitlement for disadvantaged children.",NA,"503",NA
"Reform Ofsted inspections and end single-word judgements so that parents get a clear picture of the true strengths and weaknesses of each school,",NA,"303",NA
"and schools get the guidance and support they need to improve.",NA,"506",NA
"Implement a new parental engagement strategy, including a regular, published parent survey and guidance for schools on providing accessible information to parents on what their children are learning.",NA,"506",NA
"Tackle persistent absence by setting up a register of children who are not in school, and working to understand and remove underlying barriers to attendance.",NA,"506",NA
"Tackle the crisis in special educational needs provision, and help to end the postcode lottery in provision, by: Giving local authorities extra funding to reduce the amount that schools pay towards the cost of a child’s Education, Health and Care Plan.",NA,"506",NA
"Establishing a new National Body for SEND to fund support for children with very high needs.",NA,"506",NA
"Give local authorities with responsibility for education the powers and resources to act as Strategic Education Authorities for their area, including responsibility for places planning, exclusions, administering admissions including in-year admissions, and SEND functions.",NA,"301",NA
"Redirect capital funding for unnecessary new free schools to help clear the backlog of school repairs.",NA,"506",NA
"Tackle bullying in schools by promoting pastoral leadership in schools",NA,"506",NA
"and delivering high-quality relationships and sex education.",NA,"506",NA
"When the public finances allow, give disadvantaged two-year-olds an extra five free hours of early years education a week, as another step towards a universal, full-time entitlement for all two- to four-year-olds.",NA,"504",NA
"Introduce a Young People’s Premium, extending Pupil Premium funding to disadvantaged young people aged 16-18.",NA,"506",NA
"Review further education funding, including the option of exempting colleges from VAT.",NA,"506",NA
"Support the education of children in care,",NA,"506",NA
"extend Pupil Premium Plus funding to children in kinship care,",NA,"506",NA
"and guarantee any child taken into care a school place within three weeks, if required to move schools.",NA,"506",NA
"Safeguard the future of our world-leading universities and the wellbeing of every student by:",NA,"506",NA
"Supporting science, research and innovation in universities, including continuing to participate in Horizon Europe and joining the European Innovation Council, as set out in chapter 4.",NA,"506",NA
"Giving higher education institutions a statutory duty of care for their students.",NA,"506",NA
"Introducing a statutory Student Mental Health Charter and requiring universities to make mental health services accessible to their students.",NA,"506",NA
"Returning to the Erasmus Plus programme as an associated country, as set out in chapter 9.",NA,"506",NA
"Establishing a review of higher education finance in the next Parliament to consider any necessary reforms in the light of the latest evidence of the impact of the existing financing system on access, participation and quality,",NA,"506",NA
"and make sure there are no more retrospective raising of rates or selling-off of loans to private companies.",NA,"403",NA
"Reporting international student flows separately to estimates of long-term migration.",NA,"303",NA
"Ensuring that all universities work to widen participation by disadvantaged and underrepresented groups across the sector,",NA,"503",NA
"prioritising their work with students in schools and colleges",NA,"506",NA
"and requiring every university to be transparent about selection criteria.",NA,"503",NA
"Families, Children and Young People",NA,"H",NA
"Every child deserves the best possible start in life and the opportunity to flourish, no matter their background or personal circumstances.",NA,"503",NA
"Protecting their rights and wellbeing as children and ensuring they are properly nourished are top priorities.",NA,"504",NA
"Families come in all shapes and sizes, and parents should have the support and flexibility to juggle work with parenting as they see fit.",NA,"503",NA
"Flexible, affordable childcare and early years education is a critical part of our economic infrastructure and helps close the attainment gap between rich and poor.",NA,"503",NA
"It gives parents more choice over how to organise their lives and helps them return to work if they want to.",NA,"503",NA
"Lack of access to affordable childcare is a key driver of the gender pay gap.",NA,"503",NA
"But affordable childcare is only part of the picture.",NA,"504",NA
"We will also overhaul parental leave to give parents a genuine choice over how to manage things in the first months of their child’s life.",NA,"201.1",NA
"We will: Extend free school meals to all children in poverty, with an ambition to extend them to all primary school children when the public finances allow.",NA,"504",NA
"Appoint a Cabinet Minister for Children and Young People.",NA,"503",NA
"Give parents genuine flexibility and choice in the crucial early months by doubling Statutory Maternity and Shared Parental Pay to £350 a week",NA,"504",NA
"and introducing an extra use-it-or-lose-it month for fathers and partners, paid at 90% of earnings.",NA,"504",NA
"Make all parental pay and leave day-one rights, and extend them to self-employed parents.",NA,"504",NA
"Expand opportunities for young people to study, teach and volunteer abroad by returning to the Erasmus Plus programme as an associated country.",NA,"506",NA
"In addition, we will: Protect and support the rights and wellbeing of every child by: Incorporating the UN Convention on the Rights of the Child into UK law.",NA,"201.2",NA
"Setting up an independent advocacy body for children’s safety online.",NA,"201.2",NA
"Addressing the underfunding and neglect of children’s mental health services, youth services and youth justice services.",NA,"504",NA
"Tackling child poverty, as set out in chapter 10.",NA,"503",NA
"Giving 16- and 17-year-olds the right to vote, as set out in chapter 20.",NA,"202.1",NA
"Ensure that all parents can access childcare that is flexible, affordable and fair by:",NA,"504",NA
"Reviewing the rates paid to providers for free hours to ensure they cover the actual costs of delivering high-quality childcare and early years education.",NA,"504",NA
"Developing a career strategy for nursery staff, including a training programme with the majority of those working with children aged two to four to have a relevant Early Years qualification or be working towards one.",NA,"504",NA
"Including a specific emphasis on identifying and supporting children with special educational needs and disabilities in the new training programme for early years staff.",NA,"504",NA
"Restore childminding as a valued part of the early years system by: Replacing the three different current registration processes with a single childcare register.",NA,"303",NA
"Commissioning a practitioner-led review to simplify regulation, reduce administrative burdens and attract new childminders while maintaining high standards.",NA,"303",NA
"Give parents genuine flexibility and choice in the crucial early months by:",NA,"201.1",NA
"Making all parental pay and leave day-one rights, including for adoptive parents and kinship carers, and extending them to self-employed parents.",NA,"504",NA
"Doubling Statutory Maternity and Shared Parental Pay to £350 a week.",NA,"504",NA
"Increasing pay for paternity leave to 90% of earnings, with a cap for high earners.",NA,"504",NA
"Introducing an extra use-it-or-lose-it month for fathers and partners, paid at 90% of earnings, with a cap for high earners.",NA,"504",NA
"Requiring large employers to publish their parental leave and pay policies.",NA,"403",NA
"Introducing a ‘Toddler Top-Up’: an enhanced rate of Child Benefit for one-year-olds.",NA,"504",NA
"In the longer term, when the public finances allow, our ambition is to give all families (including self-employed parents, adoptive parents and kinship carers): Six weeks of use-it-or-lose-it leave for each parent, paid at 90% of earnings.",NA,"504",NA
"46 weeks of parental leave to share between themselves as they choose, paid at double the current statutory rate.",NA,"504",NA
"Introduce paid neonatal care leave.",NA,"504",NA
"Support children in kinship care and their family carers, as set out in chapter 7.",NA,"504",NA
"Provide free access to sign language lessons for parents and guardians of d/Deaf children.",NA,"504",NA
"Tackle the backlogs in the family courts that leave children and families waiting nearly a year for cases to be resolved, by making the legal aid system simpler, fairer and more generous as set out in chapter 19.",NA,"303",NA
"Fully review and reform the Child Maintenance Service to ensure it works for all children and parents, including removing the Collect and Pay charge for receiving parents",NA,"504",NA
"and ensuring that payments cannot be used as a form of coercive control over domestic abuse survivors.",NA,"605.1",NA
"Pensions and Safety Net",NA,"H",NA
"The cost-of-living crisis has caused huge financial hardship across the country and restricted the life chances of millions.",NA,"503",NA
"The Government response has been a series of patchy and short-term fixes.",NA,"305.1",NA
"Liberal Democrats believe that no one should fear for their future, struggle to put food on the table, or worry about heating their home.",NA,"503",NA
"Our aim is to make the UK the best place in the world to work, raise children and enjoy retirement by ensuring that proper support is in place for those who need it.",NA,"601.1",NA
"We will: Tackle child poverty by removing the two-child limit and the benefit cap.",NA,"504",NA
"Set a target of ending deep poverty within a decade,",NA,"504",NA
"and establish an independent commission to recommend further annual increases in Universal Credit to ensure that support covers life’s essentials, such as food and bills.",NA,"504",NA
"Support pensioners by protecting the triple lock so that pensions always rise in line with inflation, wages or 2.5% – whichever is highest.",NA,"504",NA
"Ensure that women born in the 1950s are finally treated fairly and properly compensated.",NA,"503",NA
"Give unpaid carers the support they deserve by increasing Carer’s Allowance and expanding it to more carers, and stop pursuing carers for old overpayments of Carer’s Allowance.",NA,"504",NA
"In addition, we will: Repair the broken benefits safety net by:",NA,"504",NA
"Reducing the wait for the first payment of Universal Credit from five weeks to five days.",NA,"504",NA
"Scrapping the bedroom tax.",NA,"504",NA
"Replacing the sanctions regime with an incentive-based scheme to help people into work.",NA,"504",NA
"Ending the young parent penalty for under-25s by restoring the full rate of Universal Credit for all parents regardless of age.",NA,"504",NA
"Increase Carer’s Allowance and expand eligibility for it by:",NA,"504",NA
"Raising the amount carers can earn and introducing an earnings taper to end the unfair cliff-edge.",NA,"504",NA
"Reducing the number of hours’ care per week required.",NA,"504",NA
"Extending it to carers in full-time education.",NA,"504",NA
"Reverse the Conservatives’ cut to support payments for parents whose partners have died.",NA,"504",NA
"Establish an Independent Living Taskforce to help people live independently in their own homes, with more choice and control over their lives.",NA,"504",NA
"Make the benefits system work better for disabled people by:",NA,"504",NA
"Giving disabled people and organisations representing them a stronger voice in the design of benefits policies and processes.",NA,"504",NA
"Bringing Work Capability Assessments in-house.",NA,"504",NA
"Reforming Personal Independence Payment assessments to make the process more transparent and stop unnecessary reassessments, and end the use of informal assessments.",NA,"504",NA
"Give everyone the chance to enjoy a decent retirement by:",NA,"504",NA
"Developing measures to end the gender pension gap in private pensions",NA,"503",NA
"and ensure working-age carers can save properly for retirement.",NA,"504",NA
"Improving the State Pension system by investing in helplines to ensure quicker responses to queries and resolution of underpayments.",NA,"504",NA
"Ending the scandal of lost top-up payments by overhauling the processing system and providing proper receipts.",NA,"303",NA
"Fix the broken Statutory Sick Pay system, as set out in chapter 4.",NA,"303",NA
"Require pension funds and managers to show that their portfolio investments are consistent with the Paris Agreement, as set out in chapter 5.",NA,"403",NA
"Ensure that military compensation for illness or injury does not count towards means testing for benefits, as set out in chapter 21.",NA,"504",NA
"Crime and Policing",NA,"H",NA
"Everyone deserves to feel safe in their own homes and communities.",NA,"605.1",NA
"But for too many people in the UK, that’s simply not the reality today.",NA,"605.1",NA
"The Conservatives have talked tough on crime, but failed even to get the basics right.",NA,"305.1",NA
"Their unnecessary cuts and ineffective use of resources have contributed to the rise in unsolved crimes as police forces are left overstretched and under-resourced.",NA,"605.1",NA
"Serious violence is destroying too many young lives.",NA,"605.1",NA
"Our communities are plagued by burglaries, fraud and anti-social behaviour, and far too many criminals are getting away with it.",NA,"605.1",NA
"Violence against women and girls remains horrifically high.",NA,"605.1",NA
"Huge backlogs in the courts are denying victims the justice they deserve.",NA,"605.1",NA
"Prisons are in crisis: overcrowded, understaffed and failing to rehabilitate offenders.",NA,"605.1",NA
"Liberal Democrats will prevent crime and build communities where people can truly feel safe, including by:",NA,"605.1",NA
"Restoring proper community policing, where officers are visible, trusted and focused on preventing and solving crimes – especially rape and other violent crime.",NA,"605.1",NA
"Creating a new statutory guarantee that all burglaries will be attended by the police and properly investigated.",NA,"605.1",NA
"Investing in the criminal justice system to tackle the backlog of court cases and ensure swift justice.",NA,"605.1",NA
