"text","text_en","cmp_code","eu_code"
"We will increase mandated health visits, ensure new mothers can have access to breastfeeding support",NA,"504",NA
"and introduce mental health assessments in a maternal health check six weeks after birth.",NA,"504",NA
"We will invest in children’s oral health,",NA,"504",NA
"tackle childhood obesity",NA,"504",NA
"and extend the sugar tax to milk drinks.",NA,"403",NA
"We will ban fast-food restaurants near schools",NA,"403",NA
"and enforce stricter rules around the advertising of junk food",NA,"403",NA
"and levels of salt in food.",NA,"403",NA
"We will take actions to significantly reduce infant deaths",NA,"504",NA
"and ensure families who lose a baby receive appropriate bereavement support",NA,"504",NA
"as well as protections at work.",NA,"701",NA
"The re-emergence of measles is an indictment.",NA,"504",NA
"We will urgently put in place a vaccination action plan to regain our measles-free status in WHO listings.",NA,"504",NA
"We will fully fund sexual health services",NA,"504",NA
"and roll out PrEP medication.",NA,"504",NA
"We will address drug-related deaths,",NA,"504",NA
"alcohol-related health problems",NA,"504",NA
"and the adverse impacts of gambling as matters of public health, treated accordingly in expanded addiction- support services.",NA,"504",NA
"Alcoholic drinks will be labelled with clear health warnings.",NA,"403",NA
"We will review the evidence on minimum pricing.",NA,"403",NA
"We will implement a Tobacco Control Plan",NA,"403",NA
"and fund smoking cessation services.",NA,"504",NA
"Workforce",NA,"H",NA
"A Labour government will end the crisis in our health and care services, plan for the future",NA,"504",NA
"and guarantee real-terms pay rises every year.",NA,"701",NA
"Agenda for Change terms and conditions will be put into law alongside safe staffing limits for all staff.",NA,"701",NA
"We will invest, train and develop NHS staff throughout their careers.",NA,"411",NA
"We will introduce a training bursary for nurses, midwives and allied health professionals.",NA,"701",NA
"We will remove the obstacles to ethical international recruitment.",NA,"602.2",NA
"A Labour government will review the tax and pension changes implemented by the Tory government to ensure that the workforce is fairly rewarded .",NA,"701",NA
"and that services are not adversely affected.",NA,"504",NA
"We will provide mental health support for staff",NA,"504",NA
"and create a working environment within the NHS that is safe, flexible and free from harassment, bullying or violence.",NA,"701",NA
"Medicine",NA,"H",NA
"Under a Labour government the NHS will be at the forefront of the development of genomics and cell therapies",NA,"411",NA
"so that patients can benefit from new treatments for cancer and dementia,",NA,"504",NA
"whilst ensuring the UK continues to lead in medical developments.",NA,"411",NA
"The Orkambi cystic fibrosis drug is just the latest example of patients held to ransom by corporations charging extortionate prices for life-saving drugs.",NA,"403",NA
"We will establish a generic drug company.",NA,"403",NA
"If fair prices are rejected for patented drugs we will use the Patents Act provisions, compulsory licences and research exemptions to secure access to generic versions,",NA,"403",NA
"and we will aim to increase the number of pharmaceutical jobs in the UK.",NA,"701",NA
"We will play an active role in the medical innovation model,",NA,"411",NA
"ensuring rewards and incentives match the areas of greatest health need.",NA,"402",NA
"We will ensure that all parts of the NHS, the treatment of patients, the employment of staff and medicine pricing are all fully excluded and protected from any international trade deals.",NA,"406",NA
"We will progress clinically appropriate prescription of medical cannabis.",NA,"605.2",NA
"We will abolish prescription charges in England.",NA,"504",NA
"Social Care",NA,"H",NA
"Social care funding cuts have left 1.5 million older people without the care they need.",NA,"504",NA
"Almost £8 billion has been lost from social care budgets since 2010.",NA,"504",NA
"This is having a profound impact on unpaid carers in this country, with 2.6 million arers quitting their jobs to provide care to family members.",NA,"504",NA
"The current care system is at risk of collapse.",NA,"504",NA
"A Labour government will build a comprehensive National Care Service for England.",NA,"504",NA
"We will provide community-based, person-centred support, underpinned by the principles of ethical care and independent living.",NA,"504",NA
"We will provide free personal care, beginning with investments to ensure that older people have their personal care needs met,",NA,"504",NA
"with the ambition to extend this provision to all working-age adults.",NA,"504",NA
"We will develop eligibility criteria that ensures our service works for everyone, including people with complex conditions like dementia.",NA,"504",NA
"We will ensure no one ever again needs to face catastrophic care costs of more than £100,000 for the care they need in old age, which we will underscore with a lifetime cap on personal contributions to care costs.",NA,"504",NA
"We will also invest in other social care packages to reverse the damage done by Conservative cuts",NA,"504",NA
"and provide additional care packages to support both older people and working-age adults living independently in their own homes.",NA,"504",NA
"Our investments in social care services will enable us to more than double the number of people receiving publicly funded care packages,",NA,"504",NA
"improve the standard of care provided to them",NA,"504",NA
"and remove the distinction between health and care needs.",NA,"504",NA
"The provision of additional care packages also means we can support autistic people and people with learning disabilities to move out from inappropriate inpatient hospital settings and provide support in their own homes",NA,"504",NA
"Our National Care Service will work in partnership with the NHS, ensuring care is delivered for people, not for profit.",NA,"503",NA
"Contracts for providing care will not be awarded to organisations that do not pay their fair share of taxes",NA,"503",NA
"and do not meet our high standards of quality care.",NA,"503",NA
"Our focus will be on the ethical delivery of care that ensures growing public sector provision",NA,"413",NA
"and providers who meet standards of transparency, compliance and profit capping.",NA,"403",NA
"Nearly one and a half million people work in the care sector, but there are over 100,000 vacancies.",NA,"504",NA
"Labour will invest to end the social care crisis,",NA,"504",NA
"end 15-minute care visits",NA,"504",NA
"and provide care workers with paid travel time,",NA,"701",NA
"access to training",NA,"411",NA
"and an option to choose regular hours.",NA,"701",NA
"We will increase the Carer’s Allowance for unpaid full-time carers.",NA,"504",NA
"NATIONAL EDUCATION SERVICE",NA,"H",NA
"Education makes our economy stronger, our society richer and our people more fulfilled.",NA,"506",NA
"Whether it is businesses finding people with the right skills, a tech start-up making our economy more dynamic or more people in better paid work and able to contribute to public services, we all benefit from an educated society.",NA,"506",NA
"But education isn’t just vital to our economy –",NA,"506",NA
"it lets people develop their talents,",NA,"503",NA
"overcomes injustices and inequalities",NA,"503",NA
"and helps us understand each other and form social bonds.",NA,"606.1",NA
"The Conservatives have starved our education system of funding, transferring costs onto students, staff and communities.",NA,"305.1",NA
"They have lost sight of its value.",NA,"506",NA
"From cutting budgets of schools,",NA,"506",NA
"disproportionately in deprived areas,",NA,"503",NA
"to closing Sure Start centres",NA,"504",NA
"and underfunding support for those with special educational needs and disabilities,",NA,"503",NA
"Conservative policy has meant those in most need have lost out.",NA,"503",NA
"That’s why our National Education Service will be at the heart of Labour’s plan for real change.",NA,"506",NA
"It will provide free education for everyone throughout their lives",NA,"506",NA
"and will nurture every child and adult to find a path that’s right for them,",NA,"503",NA
"by promoting all types of learning, skill and knowledge – technical, vocational, academic and creative.",NA,"411",NA
"Early Years",NA,"H",NA
"Early years education is vital to children’s development.",NA,"504",NA
"Children from disadvantaged backgrounds start falling behind their peers before they even start school.",NA,"503",NA
"Early years education also helps parents – usually mothers – by providing a bridge between maternity/parental leave and school.",NA,"504",NA
"But the current system falls far short of what is needed.",NA,"504",NA
"One thousand Sure Start centres have closed since 2010,",NA,"504",NA
"while the Tories’ so-called free childcare offer is desperately underfunded",NA,"504",NA
"and excludes many of the most disadvantaged children.",NA,"503",NA
"We will reverse cuts to Sure Start and create a new service, Sure Start Plus, with enough centres to provide a genuinely universal service, available in all communities, focused on the under-2s.",NA,"504",NA
"Labour will radically reform early years provision, with a two-term vision  to make high-quality early years education available for every child.",NA,"504",NA
"We will also extend paid maternity leave to 12 months.",NA,"701",NA
"Within five years, all 2, 3 and 4-year- olds will be entitled to 30 hours of free preschool education per week",NA,"504",NA
"and access to additional hours at affordable, subsidised rates staggered with incomes.",NA,"503",NA
"Labour will also work to extend childcare provision for 1-year-olds",NA,"504",NA
"and to ensure that childcare provision accommodates the working patterns of all parents.",NA,"701",NA
"We will improve child development by transitioning to a qualified, graduate- led workforce.",NA,"504",NA
"We value the experience of current early years workers, and will offer free training to the workforce to attain these qualifications on the job.",NA,"411",NA
"Achieving this vision will require significant investment.",NA,"504",NA
"We will increase funding and end the fragmentation of the current system by funding providers directly, making things simpler and more sustainable for both parents and providers.",NA,"504",NA
"We will recruit nearly 150,000 additional early years staff, including Special Educational Needs Co-ordinators,",NA,"701",NA
"and introduce a national pay scale,",NA,"412",NA
"driving up pay for the overwhelmingly female workforce.",NA,"503",NA
"Maintained nursery schools provide a proven, high-quality service but they are under threat from Tory cuts.",NA,"504",NA
"We will provide sustainable, long-term funding to secure their future.",NA,"504",NA
"Schools",NA,"H",NA
"Labour will make sure schools are properly resourced with increased long- term funding,",NA,"506",NA
"while introducing a fairer funding formula that leaves no child worse off.",NA,"503",NA
"We will invest to upgrade schools that have fallen into disrepair.",NA,"411",NA
"Labour’s funding settlement will ensure pupils are taught by a qualified teacher,",NA,"506",NA
"that every school is open for a full five days a week,",NA,"506",NA
"and maximum class sizes of 30 for all primary school children.",NA,"506",NA
"We will also fund more non-contact time for teachers to prepare and plan.",NA,"506",NA
"Schools have faced years of budget cuts, leaving headteachers forced to beg parents for money for basic equipment.",NA,"506",NA
"Despite promising to reverse their own cuts, the Tories latest funding announcement leaves 83% of schools still facing cuts next year.",NA,"506",NA
"Schools are being subjected to intensified testing, inspection, league tables and competition.",NA,"506",NA
"These aren’t improving pupil achievement or narrowing the attainment gap,",NA,"506",NA
"but are contributing to a growing teacher recruitment and retention crisis.",NA,"701",NA
"The narrowing curriculum is denying many children access to modern languages, arts and music,",NA,"506",NA
"or technical and engineering skills that will be essential in a world shaped by climate change.",NA,"411",NA
"The academies system is over-centralised, inefficient and undemocratic.",NA,"506",NA
"Parents, communities and even teachers are shut out of decisions about schools",NA,"506",NA
"and vulnerable children are being let down.",NA,"503",NA
"And there is no evidence that academies deliver better results.",NA,"506",NA
"The Conservatives have failed a generation of children with special educational needs and disabilities, who have endured years of cuts and chaos.",NA,"503",NA
"Labour will provide the necessary funding for children with special educational needs and disabilities.",NA,"503",NA
"Labour will end the ‘high stakes’ testing culture of schools by scrapping Key Stage 1 and 2 SATs and baseline assessments,",NA,"506",NA
"and refocussing assessment on supporting pupil progress.",NA,"506",NA
"We will introduce an Arts Pupil Premium to fund arts education for every primary school child.",NA,"506",NA
"We will review the curriculum to ensure that it enriches students and covers subjects such as black history and continues to teach issues like the holocaust",NA,"506",NA
"Pupils will learn both the science of climate and environmental emergency, and the skills necessary to deal with them",NA,"501",NA
"We will end the fragmentation and marketisation of our school system by bringing free schools and academies back under control of the people who know them best – parents, teachers and local communities.",NA,"506",NA
"Under our system:Budget and day-to-day decisions will be transferred back to schools, overseen by an accountable governing body with elected representatives.",NA,"301",NA
"Responsibility for delivery of education and support for young people will sit with local authorities, they will manage admissions. and have responsibility for school places, including the power to open schools",NA,"301",NA
"Oversight and coordination, including of continuous, peer-to-peer school improvement modelled on the London Challenge, will be carried out by regional offices of the NES.",NA,"301",NA
"All schools will be subject to a common rulebook, set out in legislation.",NA,"506",NA
"We will replace Ofsted and transfer responsibility for inspections to a new body, designed to drive school improvement.",NA,"506",NA
"A new teacher supply service will tackle the waste of funds going to private supply teacher agencies thanks to the government’s failure to recruit and retain experienced teachers.",NA,"506",NA
"We will take action to end ‘off-rolling’, removing the perverse incentives for schools to let pupils fall out of the system, by making schools accountable for the outcomes of pupils who leave their rolls.",NA,"506",NA
"We will properly regulate all education providers",NA,"506",NA
"and reform alternative provision (AP) to ensure an excellent education is the right of every child,",NA,"201.2",NA
"and improve the outcomes and life chances of some of the most vulnerable children in society.",NA,"503",NA
"We will ‘poverty-proof’ schools, introducing free school meals for all primary school children, encouraging breakfast clubs, and tackling the cost of school uniforms.",NA,"503",NA
"We will bring back the School Support Staff Negotiating Body",NA,"701",NA
"and national pay settlements for teachers.",NA,"701",NA
"We will close the tax loopholes enjoyed by elite private schools and use that money to improve the lives of all children,",NA,"503",NA
"and we will ask the Social Justice Commission to advise on integrating private schools and creating a comprehensive education system.",NA,"413",NA
"Further Education and Lifelong Learning",NA,"H",NA
"With automation and the Green Industrial Revolution bringing major changes to industry, it is more important than ever that people have the opportunity to retrain and upskill throughout their lives.",NA,"411",NA
"Under the Tories, adult education has undergone 10 years of managed decline.",NA,"411",NA
"England already faces a shortage of people with higher-level technical qualifications,",NA,"411",NA
"and demand for these skills will only grow as we create new green jobs.",NA,"701",NA
"Instead of investing in people to prepare them for the jobs of the future,",NA,"411",NA
"the Conservatives have slashed funding and cut opportunities.",NA,"305.1",NA
"Labour will ensure fairness and sustainability in further education,",NA,"503",NA
"aligning the base rate of per-pupil funding in post-16 education with Key Stage 4,",NA,"506",NA
"providing dedicated capital funding to expand provision",NA,"506",NA
"and bringing back the Education Maintenance Allowance as the Welsh Labour Government has done.",NA,"506",NA
"Labour will make lifelong learning a reality, giving everyone a free lifelong entitlement to: Training up to Level 3.",NA,"411",NA
"Six years training at Levels 4-6,",NA,"411",NA
"with maintenance grants for disadvantaged learners.",NA,"503",NA
"We will introduce additional entitlements for workers in industries that are significantly affected by industrial transition.",NA,"411",NA
"We will make sure training delivers the right skills by giving employers a role in co-design and co-production of qualifications.",NA,"411",NA
"We will restore funding for English for Speakers of Other Languages (ESOL) courses",NA,"506",NA
"and restore and expand the Union Learning Fund, giving workers the right to accrue paid time off for education and training.",NA,"701",NA
"Labour will reform existing careers advice, working towards an integrated information, advice and guidance system that covers the entire NES.",NA,"506",NA
"We will reverse the fragmentation and privatisation of further and adult education, incorporating it into a single national system of regulation that functions for education as our NHS does for healthcare provision.",NA,"413",NA
"Higher Education",NA,"H",NA
"Under the Tories, universities are treated as private businesses, left at the mercy of market forces, while top salaries soar and students pay more for less.",NA,"403",NA
"Tuition fees have trebled and maintenance grants have been scrapped, leaving the poorest graduates with an average debt of £57,000.",NA,"506",NA
"Labour will end the failed free-market experiment in higher education,",NA,"403",NA
"abolish tuition fees",NA,"506",NA
"and bring back maintenance grants.",NA,"506",NA
"We will fundamentally rethink the assessment of research and teaching quality,",NA,"411",NA
"and develop a new funding formula for higher education that: Ensures all public HE institutions have adequate funding for teaching and research.",NA,"506",NA
"Widens access to higher education",NA,"506",NA
"and reverses the decline of part-time learning.",NA,"506",NA
"Ends the casualisation of staff.",NA,"701",NA
"We will transform the Office for Students from a market regulator to a body of the National Education Service, acting in the public interest.",NA,"403",NA
"We will introduce post-qualification admissions in higher education,",NA,"503",NA
"and work with universities to ensure contextual admissions are used across the system.",NA,"503",NA
"POLICE AND SECURITY",NA,"H",NA
"The primary duty of government is to keep people safe.",NA,"605.1",NA
"Our communities were endangered when the Conservatives took 21,000 police officers off our streets.",NA,"305.1",NA
"Recorded crime has risen, including violent crimes like knife crime, which has risen to record high levels, up 80% in the last five years.",NA,"605.1",NA
"Last year more than 11 million crimes were recorded, and the proportion of offences charged has fallen across all categories: violence, drugs, robbery, burglary, weapons possession and vehicle theft.",NA,"605.1",NA
"Prosecutions have fallen to a record low level.",NA,"605.1",NA
"Some offences have been decriminalised in practice.",NA,"605.1",NA
"Only 1.4% of reported rapes are prosecuted.",NA,"605.1",NA
"Crime rates reflect the society we live in.",NA,"503",NA
"Conservative cuts to services have eroded the fabric of local communities.",NA,"504",NA
"The rate of school exclusions has increased, as has social inequality – crime rates are driven by both.",NA,"503",NA
"Where the Conservatives have failed, a Labour government will take action to address the causes of crime and end the epidemic.",NA,"503",NA
"We will invest in our communities and public services to build the stronger,  fairer society that keeps us all safer.",NA,"503",NA
"Rebuilding our criminal justice services, we will focus on crime prevention and early interventions, giving people the best chance of rehabilitation.",NA,"605.2",NA
"We will rebuild our youth services and guarantee young people’s access to youth workers.",NA,"504",NA
"We will invest in a youth justice system in which schools, local authorities, health authorities and youth services work together to divert young people away from the pathways towards crime.",NA,"504",NA
"Police",NA,"H",NA
"A Labour government will invest in policing to prevent crime and make our communities safer,",NA,"605.1",NA
"and we will enforce the laws protecting police and other emergency workers from violent assault.",NA,"605.1",NA
"We will rebuild the whole police workforce, recruiting more police officers, police community support officers and police staff.",NA,"605.1",NA
"We will re-establish neighbourhood policing",NA,"605.1",NA
"and recruit 2,000 more frontline officers than have been planned for by the Conservatives.",NA,"605.1",NA
"We will work with police forces to invest in a modern workforce to tackle the rise in violent crime",NA,"605.1",NA
"and cybercrime under the Tories.",NA,"605.1",NA
"To deliver these priorities, Labour will work with police and crime commissioners to reform police funding",NA,"605.1",NA
"and share new resources fairly, and to ensure that local needs are met.",NA,"503",NA
"The Tory approach to policing has been different: reckless, remote, authoritarian, ineffective policing on the cheap.",NA,"305.1",NA
"It has led to what HM Inspectorate of Constabulary described as dangerous, disturbing practices, with investigations shelved, vulnerable victims let down and dangerous suspects remaining at large.",NA,"605.1",NA
"We will retain local democratic accountability for police forces",NA,"202.1",NA
"and reform the police funding formula to ensure sufficient, sustainable resources are fairly allocated.",NA,"605.1",NA
"We will agree resources with the police authorities to combat crime",NA,"605.1",NA
"and restore community policing by consent.",NA,"202.1",NA
"Effective police work requires the police to serve their communities and work collaboratively with youth workers, mental health services, schools, drug rehabilitation programmes and other public agencies.",NA,"605.1",NA
"A police force working within our communities, with the capacity to gather local intelligence, is also the frontline of our domestic security – the first eyes and ears of effective counter-terrorism.",NA,"605.1",NA
"We will work to eliminate institutional biases against BAME communities.",NA,"503",NA
"Proportionate stop-and-search based on intelligence is a needed tool of effective policing, but the use of expanded powers means black and Asian men are still more likely to be stopped and searched, poisoning relations between the police and the local communities they serve.",NA,"503",NA
"We will ensure better police training on domestic abuse and offences arising from coercive control,",NA,"605.1",NA
"as well as historical abuses and other crimes neglected by the reduced forces operating under Tory austerity.",NA,"605.1",NA
"A Labour government will establish a Royal Commission to develop a public health approach to substance misuse, focusing on harm reduction rather than criminalisation.",NA,"605.2",NA
"We will introduce minimum legal standards of service for all victims of crime.",NA,"503",NA
"Security",NA,"H",NA
"We will address the failure of the Conservatives to take effective measures against a growing problem of extreme or violent radicalisation.",NA,"605.1",NA
"We will ensure closer counter terrorism co-ordination between the police and the security services, combining neighbourhood expertise with international intelligence.",NA,"605.1",NA
"We will ensure the powers exercised by the security services are proportionate and used in accordance with human rights.",NA,"201.2",NA
"We will review the circumstances requiring judicial warrant.",NA,"202.1",NA
"We will ensure agencies are accountable",NA,"202.1",NA
"and strengthen the powers of the Joint Intelligence and Security Committee.",NA,"605.1",NA
"We will constrain the right of the Prime Minister to suppress publication of committee reports.",NA,"202.1",NA
"A Labour government will review our security strategies.",NA,"605.1",NA
"We will review the Prevent programme to assess both effectiveness and potential to alienate communities",NA,"503",NA
"and consider alternatives including safeguarding programmes to protect those vulnerable to the recruitment propaganda and ideologies of the far-right and others who promote terror as a political strategy.",NA,"605.1",NA
"We will review the Protect programme to ensure that public authorities take appropriate security measures,",NA,"605.1",NA
"without alienating the communities they serve.",NA,"503",NA
"We will evaluate the mobile phone trials with the aim of introducing an emergency alert system.",NA,"605.1",NA
"We will use our diplomatic services, our aid budgets and our international standing to promote peaceful solutions to conflicts",NA,"106",NA
"and tackle the risks arising from poverty, natural catastrophes and population displacements.",NA,"107",NA
"Our national security is linked to global threats.",NA,"605.1",NA
"We will respect international law",NA,"107",NA
"and avoid needless military interventions.",NA,"105",NA
"Our security co-operation arrangements with EU neighbours are essential for our safety.",NA,"108",NA
"If the British people confirm their decision to leave, we will prioritise agreement of a new UK-EU Security Treaty.",NA,"108",NA
"Cybersecurity",NA,"H",NA
"Cybercrime and cyberwarfare are growing, all around the world.",NA,"605.1",NA
"Every aspect of our lives, from the NHS to our nuclear facilities, from transport systems to communications networks is vulnerable.",NA,"605.1",NA
"A Labour government, ever more dependent on digital technology, will overhaul our cybersecurity by creating a co-ordinating minister and regular reviews of cyber-readiness.",NA,"605.1",NA
"We will review the role and remit of the National Cyber Security Centre to determine whether it should be given powers as an auditing body, with the ability to issue warnings to private and public sector organisations and designate risk.",NA,"605.1",NA
"We will also review the structures and roles of the National Crime Agency, to strengthen the response to all types of economic crime, including cybercrime and fraud,",NA,"605.1",NA
"and ensure a modern, technologically advanced police service that has the capacity and skills to combat online crime,",NA,"411",NA
"supported by a new national strategy on cybercrime and fraud.",NA,"605.1",NA
"Border Security",NA,"H",NA
"Our border security prevents serious crimes including child abduction, people trafficking, smuggling of drugs and guns, terrorism and modern day slavery.",NA,"605.1",NA
"The Tories have further weakened our borders,",NA,"305.1",NA
"cutting another 200 jobs over the last four years.",NA,"701",NA
"They have failed to deliver exit checks.",NA,"605.1",NA
"In place of an effective border control they have required landlords, teachers and medical staff to work as unpaid immigration officers, creating a hostile environment.",NA,"605.1",NA
"A Labour government will review our border controls to make them more effective.",NA,"605.1",NA
"JUSTICE",NA,"H",NA
"Smarter justice requires cross-government action to reduce the impact of adverse childhood experiences",NA,"503",NA
"and to break the vicious cycle of poverty, inequality and crime.",NA,"605.2",NA
"We will champion a joined-up approach, fostering close working relationships between criminal justice agencies with education authorities, health services and others by establishing violence-reduction units",NA,"605.2",NA
"and ensuring vulnerable people get the support they need by boosting public health, mental health and early years services.",NA,"503",NA
"Prison is not the best place to address the drug addictions, mental illnesses and debts that lead many people into crime.",NA,"605.2",NA
"The crisis in our criminal justice system has left communities less safe,",NA,"605.2",NA
"victims less supported",NA,"503",NA
"and people less able to defend their rights.",NA,"201.2",NA
"Labour will defend the rule of law.",NA,"202.1",NA
"Cutting thousands of prison officers has driven record levels of prison violence.",NA,"503",NA
"A Labour government will restore total prison officer numbers to 2010 levels,",NA,"701",NA
"and phase out dangerous lone working.",NA,"701",NA
"We will bring PFI prisons back in-house and there will be no new private prisons.",NA,"413",NA
"We will tackle the prison maintenance backlog and develop a long-term estate strategy.",NA,"413",NA
"The Ministry of Justice’s own evidence shows tens of thousands of crimes could be prevented if robust community sentences replace short prison sentences.",NA,"605.2",NA
"We will set new standards for community sentences and introduce a presumption against prison sentences of six months or less for non-violent and non-sexual offences.",NA,"605.2",NA
"We will invest in proven alternatives to custody, including women’s centres,",NA,"605.2",NA
"expand problem-solving courts",NA,"605.2",NA
"and plug the funding gap in the female offender strategy.",NA,"503",NA
"We will further consider the evidence for effective alternatives and rehabilitation of prolific offenders.",NA,"605.2",NA
"A Labour government will reunify probation",NA,"701",NA
"and guarantee a publicly run, locally accountable probation service.",NA,"202.1",NA
"Under Labour, probation staff and professional standards will once again be properly valued.",NA,"701",NA
"Legal aid cuts mean essential legal help is too often denied.",NA,"503",NA
"To help people enforce their rights, we will restore all early legal aid advice, including for housing, social security, family and immigration cases.",NA,"201.2",NA
"We will recruit hundreds of new community lawyers,",NA,"701",NA
"promote public legal education",NA,"506",NA
"and build an expanded network of law centres.",NA,"503",NA
"We will ensure legal aid for inquests into deaths in state custody",NA,"503",NA
"and the preparation of judicial review cases.",NA,"503",NA
"We will consult on the civil legal aid means-test levels",NA,"503",NA
"and act on the criminal legal aid review.",NA,"503",NA
"We will defend workers’ ability to recover legal representation costs from negligent employers.",NA,"701",NA
"We will keep the right for workers to be represented",NA,"201.2",NA
"and recover their costs in cases of employer negligence leading to injury at work.",NA,"701",NA
"We will review the eligibility criteria for the criminal injuries compensation scheme.",NA,"503",NA
"A Labour government will halt court closures",NA,"503",NA
"and cuts to staff,",NA,"701",NA
"and undertake a review of the courts reform programme.",NA,"503",NA
"We will facilitate a more representative judiciary",NA,"202.1",NA
"while upholding its independence,",NA,"202.1",NA
"and review funding for the Crown Prosecution Service.",NA,"503",NA
"We will tackle the disproportionate levels of BAME children in custody,",NA,"503",NA
"review the youth custody estate,",NA,"503",NA
"strengthen youth courts",NA,"503",NA
"and build on the Lammy Review.",NA,"503",NA
"Violence against women and girls is unacceptable",NA,"605.1",NA
"as is many women’s experience of criminal justice agencies.",NA,"503",NA
"We will set new standards for tackling domestic and sexual abuse and violence,",NA,"605.1",NA
"and appoint a Commissioner for Violence against Women and Girls.",NA,"605.1",NA
"We will establish an independent review into shamefully low rape prosecution rates.",NA,"605.1",NA
"We will establish a National Refuge Fund,",NA,"503",NA
"ensure financial stability for rape crisis centres",NA,"503",NA
"and reintroduce a Domestic Abuse Bill.",NA,"605.1",NA
"We will improve the safety of the family court system for domestic violence victims",NA,"605.1",NA
"and prohibit their cross-examination by their abuser.",NA,"503",NA
"We will introduce protections for victims of so-called revenge porn.",NA,"605.1",NA
"Labour will introduce a no-fault divorce procedure.",NA,"604",NA
"We will uphold women’s reproductive rights and decriminalise abortions.",NA,"604",NA
"We will establish public inquiries into historical injustices including blacklisting",NA,"503",NA
"and Orgreave,",NA,"503",NA
"and ensure the second phase of the Grenfell Inquiry has the confidence of all those affected, especially the bereaved families and survivors.",NA,"503",NA
"We will also consider a public inquiry in the case of Zane Gbangbola.",NA,"503",NA
"We will require judicial warrants for undercover operations",NA,"202.1",NA
"and retain the Mitting Inquiry into undercover policing.",NA,"503",NA
"We will release all papers on the Shrewsbury 24 trials",NA,"503",NA
"and 37 Cammell Laird shipyard workers",NA,"503",NA
"and introduce a Public Accountability Bill.",NA,"202.1",NA
"We will ensure fair compensation for the victims of contaminated blood products across the UK.",NA,"503",NA
"COMMUNITIES AND LOCAL GOVERNMENT",NA,"H",NA
"Labour will reverse the Tory decade of austerity for local government and aim to restore council spending powers to 2010 levels over the lifetime of the Parliament.",NA,"301",NA
"While those who make decisions in Whitehall can seem distant and detached, our local councillors live among us, shopping on the same high street, using the same parks and leisure centres and sending their children to the same schools.",NA,"301",NA
"Thriving local councils are vital to Labour’s democratic transformation of the economy.",NA,"202.1",NA
"Councils are the collective voice of local communities",NA,"301",NA
"and are on the frontline in delivering many essential public services.",NA,"301",NA
"Tory cuts, which have been deliberately targeted at the poorest areas of the country,",NA,"503",NA
"have plunged our councils into crisis",NA,"301",NA
"and pushed many services to breaking point",NA,"503",NA
"Decades of privatisation and outsourcing have hollowed out council capacity,",NA,"301",NA
"taken money out of communities",NA,"503",NA
"and undermined democratic accountability.",NA,"202.1",NA
"We will act to bring services – from bin collections to management of local leisure centres – back in-house within the next Parliament,",NA,"301",NA
"improving service quality, saving money",NA,"303",NA
"And ensuring the people who deliver vital local services are treated decently",NA,"701",NA
"Rural councils deliver public services differently, and this needs to be reflected in funding allocation mechanisms.",NA,"301",NA
"We will introduce a ‘rural- proofing’ process so that all our laws, policies and programmes consider their impact on rural communities.",NA,"301",NA
"Where local areas experience a sharp rise in demand for services, we will make council funding more reactive, and will work with councils to establish such a fund to meet changing circumstances.",NA,"301",NA
"Our high streets are being decimated by store closures and jobs losses.",NA,"701",NA
"High streets are more than places to shop, they are places we go for culture, company and character.",NA,"606.1",NA
"We will revive high streets by stopping bank branch closures,",NA,"403",NA
"banning ATM charges",NA,"403",NA
"and giving local government new powers to put empty shops to good use.",NA,"301",NA
"Business rates are causing real issues for high-street retailers and others.",NA,"403",NA
"A Labour government will review the option of a land value tax on commercial landlords as an alternative",NA,"403",NA
"and develop a retail sector industrial strategy.",NA,"403",NA
"We will make sure the rights of consumers are enhanced and protected,",NA,"403",NA
"that safety standards are maintained and improved,",NA,"403",NA
"and that local authority trading standards departments and other consumer protection agencies have the resources to enforce those rights and standards",NA,"403",NA
"We will stop Crown Post Office closures and bring Royal Mail back into public ownership at the earliest opportunity,",NA,"413",NA
"reuniting it with the Post Office and creating a publicly owned Post Bank run through the post office network",NA,"413",NA
"to ensure every community has easy access to face-to-face, trusted and affordable banking.",NA,"503",NA
"A Business Development Agency will be based in the Post Bank, providing free support and advice on how to launch, manage and grow a business.",NA,"402",NA
"Pubs are community hubs but 18 are closing each week in Britain.",NA,"403",NA
"Labour will list pubs as Assets of Community Value so community groups have the first chance to buy local pubs when they are under threat.",NA,"403",NA
"We will ensure libraries are preserved for future generations",NA,"503",NA
"and updated with Wi-Fi and computers.",NA,"411",NA
"We will reintroduce library standards so that government can assess and guide councils in delivering the best possible service.",NA,"503",NA
"As well as the presumption to insource public services, we will build community wealth by giving communities the powers and resources they need to keep public spending circulating in the local economy,",NA,"301",NA
"rather than being sucked offshore to corporate tax havens.",NA,"403",NA
"We will extend community control in the private sector by supporting local and community businesses.",NA,"403",NA
"We will give a new Co-operative Development Agency a mission to double the size of the co-operative sector.",NA,"403",NA
"Labour will put the voices of local people at the heart of planning.",NA,"403",NA
"We will rebalance power in the planning system by giving local government greater freedom to set planning fees",NA,"403",NA
"and by requiring the climate and environmental emergency to be factored into all planning decisions.",NA,"416.2",NA
"Young people have been let down by the Conservatives.",NA,"305.1",NA
"At least 750 youth centres have closed since 2012.",NA,"503",NA
"Too many young people now have nowhere to go, nothing to do and no one to help them with their problems.",NA,"503",NA
